T_keV,sv_m3_per_s_adopted,sv_m3_per_s_low,sv_m3_per_s_high,Palpha_per_ne2_Wm3_adopted,Palpha_per_ne2_Wm3_low,Palpha_per_ne2_Wm3_high,Pbrem_per_ne2_Wm3
94.93877179275825,8.186389650203908e-22,7.702673550997082e-22,8.670142189888865e-22,1.147653693757912e-34,1.0798413134895168e-34,1.2154711826335341e-34,9.274245625395969e-36
96.59672580093833,8.149880928391085e-22,7.6686178761581305e-22,8.63117585294285e-22,1.1425355194181623e-34,1.0750670329223355e-34,1.21000847410888e-34,9.408170731679163e-36
98.28363332770026,8.112488103057161e-22,7.633685464113618e-22,8.591316594344219e-22,1.1372934022031021e-34,1.070169842166975e-34,1.204420586491042e-34,9.54466233341717e-36
100.0,8.074320395974714e-22,7.598003282719597e-22,8.55065664400796e-22,1.1319426539627776e-34,1.0651675409050056e-34,1.198720449533811e-34,9.683779633180424e-36
101.74634027476063,8.035485456633878e-22,7.561696404347315e-22,8.50928697522043e-22,1.126498366128242e-34,1.06007766308912e-34,1.1929208168236373e-34,9.825583318777089e-36
103.52317759307378,7.996089270737354e-22,7.5248878972319745e-22,8.467297229074913e-22,1.1209753968834304e-34,1.0549174617112655e-34,1.1870342551862177e-34,9.97013560169957e-36
105.3310445370937,7.956236082609951e-22,7.487698736880661e-22,8.424775648212005e-22,1.1153883602877189e-34,1.0497038963828823e-34,1.1810731353975295e-34,1.0117500256577017e-35
107.17048298967103,7.916028331201653e-22,7.450247737038537e-22,8.381809019673642e-22,1.109751617304164e-34,1.0444536236570206e-34,1.1750496241725114e-34,1.026774266166026e-35
109.04204429677526,7.875261555807323e-22,7.412334096628156e-22,8.338189095033918e-22,1.104036504493386e-34,1.039138493139174e-34,1.1689345270694832e-34,1.0420929840366386e-35
110.94628943275218,7.83318549590834e-22,7.373179387653717e-22,8.293191749842472e-22,1.0981378424915541e-34,1.0336493766540564e-34,1.1626263287519286e-34,1.057713050391058e-35
112.88378916846884,7.789877398759332e-22,7.332856433406619e-22,8.246898525613004e-22,1.092066460626479e-34,1.027996483332058e-34,1.1561364605617932e-34,1.0736415095054053e-35
114.8551242423938,7.745465983158393e-22,7.291491427400825e-22,8.199440675320007e-22,1.085840404045094e-34,1.0221975042993796e-34,1.1494833229133535e-34,1.0898855832997136e-35
116.86088553466509,7.700078027614953e-22,7.249208648804516e-22,8.150947487908429e-22,1.07947744588438e-34,1.0162698623092146e-34,1.1426850408826898e-34,1.10645267594477e-35
118.90167424419899,7.653838212234572e-22,7.206130306738799e-22,8.101546127731465e-22,1.0729950651051244e-34,1.0102306899139139e-34,1.1357594416983968e-34,1.1233503785895916e-35
120.97810206889012,7.606868980297578e-22,7.162376404748013e-22,8.051361493270153e-22,1.0664104270865665e-34,1.004096810465017e-34,1.128724034935419e-34,1.1405864742126733e-35
123.09079138896018,7.559290419101259e-22,7.118064624989227e-22,8.000516094723728e-22,1.0597403669216093e-34,9.978847218777248e-35,1.1215959953543878e-34,1.1581689426002938e-35
125.24037545350731,7.511220159581175e-22,7.0733102316338075e-22,7.949129950007301e-22,1.0530013753446873e-34,9.916105830887213e-35,1.1143921483214876e-34,1.1761059654551893e-35
127.42749857031335,7.462773294181162e-22,7.028225992928079e-22,7.897320498648993e-22,1.0462095872179234e-34,9.852902031298216e-35,1.1071289577376567e-34,1.1944059316390325e-35
129.65281629896677,7.41404339382817e-22,6.982907502425861e-22,7.845179211865553e-22,1.039378120292186e-34,9.789369833048764e-35,1.0998192469944335e-34,1.2130774425522347e-35
131.91699564735717,7.364372565977661e-22,6.936854688061722e-22,7.791886645154074e-22,1.032414744312003e-34,9.724808182832618e-35,1.0923481377937195e-34,1.232129317654672e-35
134.2207152716012,7.313551481611092e-22,6.889873000879768e-22,7.737218571547216e-22,1.0252901133469202e-34,9.658944341582398e-35,1.0846841956548332e-34,1.2515706001310335e-35
136.56466567946097,7.261798836315071e-22,6.842092544323196e-22,7.681484621292079e-22,1.018034886430835e-34,9.591960701907706e-35,1.0768708277831446e-34,1.2714105627046084e-35
138.94954943731375,7.209328278677592e-22,6.793640705537873e-22,7.624986917120213e-22,1.0106790150566095e-34,9.524035848428549e-35,1.068950388901999e-34,1.2916587136033952e-35
141.376081380736,7.156348177451585e-22,6.744642026468765e-22,7.568019726176261e-22,1.0032517105346239e-34,9.455344377064833e-35,1.060964132456435e-34,1.3123248026825355e-35
143.8449888287663,7.103061449391827e-22,6.695218097585316e-22,7.5108692269822065e-22,9.95781419857154e-35,9.386056746049486e-35,1.0529521779437969e-34,1.3334188277071978e-35
146.357011801908,7.049665445373877e-22,6.645487473487625e-22,7.453813386523087e-22,9.882958097333327e-35,9.316339157616372e-35,1.044953493682324e-34,1.354951040800099e-35
148.91290324394086,6.996351892291296e-22,6.595565609599989e-22,7.397121942348864e-22,9.80821758443695e-35,9.246353469250686e-35,1.037005894302004e-34,1.3769319550580192e-35
151.5134292476053,6.943280431039211e-22,6.545529827227455e-22,7.3410373504200305e-22,9.733816461180415e-35,9.176208078042151e-35,1.0291433698143713e-34,1.399372351341726e-35
154.15936928422718,6.890091046346529e-22,6.494854602175993e-22,7.28534507491827e-22,9.659250020515394e-35,9.105166249229525e-35,1.0213358443453405e-34,1.4222832852438717e-35
156.85151643735477,6.836638568257845e-22,6.4434901495857045e-22,7.229801686635619e-22,9.584314748020193e-35,9.033158189190959e-35,1.013549191443371e-34,1.4456760942395595e-35
159.5906776404731,6.782955179996778e-22,6.39164314398814e-22,7.174271002611157e-22,9.50905576150259e-35,8.960473635893584e-35,1.0057643195571432e-34,1.469562405024337e-35
162.3776739188721,6.729072414506436e-22,6.339514377526128e-22,7.1186211034177775e-22,9.433517267139154e-35,8.887394080756991e-35,9.979627348420853e-35,1.4939541410445934e-35
165.213340635737,6.675021144044774e-22,6.287298641557347e-22,7.062724341651708e-22,9.357742544888926e-35,8.814192602672734e-35,9.901265423505226e-35,1.5188635302253702e-35
168.09852774253636,6.620831571068274e-22,6.235184669222069e-22,7.006457373812183e-22,9.281773935713213e-35,8.741133787489792e-35,9.822384505009023e-35,1.5443031129007988e-35
171.03410003378394,6.566533220369571e-22,6.183355135924001e-22,6.949701214128518e-22,9.205652830553287e-35,8.668473728688663e-35,9.742817786238375e-35,1.5702857499524955e-35
174.0209374062485,6.512146482780192e-22,6.131955475565528e-22,6.892372176906451e-22,9.129407815408745e-35,8.596416310719517e-35,9.662447947837328e-35,1.5968246311613513e-35
177.0599351226898,6.457664562503062e-22,6.080918430053866e-22,6.834591657685281e-22,9.05302936322071e-35,8.524867244155735e-35,9.58144517476535e-35,1.623933283778347e-35
180.15200408020237,6.403122617203659e-22,6.0301821516807275e-22,6.776469333135653e-22,8.976566761680552e-35,8.453739824413368e-35,9.499963223246569e-35,1.6516255813201524e-35
183.29807108324357,6.348560430826044e-22,5.979698721819948e-22,6.718099701951108e-22,8.900075784080655e-35,8.382966874152139e-35,9.418134571429877e-35,1.6799157525954021e-35
186.49907912142962,6.294016671010283e-22,5.929421801834474e-22,6.659574530105812e-22,8.823610638761749e-35,8.312483431025702e-35,9.336087866452429e-35,1.708818390967707e-35
189.75598765218504,6.239528887274759e-22,5.879306614925839e-22,6.600982822233273e-22,8.747223966564684e-35,8.242226722236339e-35,9.253947884315337e-35,1.7383484638616604e-35
193.06977288832496,6.185133511433523e-22,5.829309931455428e-22,6.542410804989172e-22,8.670966841415519e-35,8.172136143956776e-35,9.171835506559935e-35,1.7685213225181664e-35
196.44142809066267,6.1308658601487925e-22,5.779390057527146e-22,6.483941921826252e-22,8.594888773903869e-35,8.102153245324171e-35,9.089867712942692e-35,1.7993527120057075e-35
199.87196386572506,6.076760139518955e-22,5.729506826624435e-22,6.425656838605166e-22,8.519037717714869e-35,8.032221716716015e-35,9.00815758930107e-35,1.830858781494223e-35
203.36240846866724,6.022849451603222e-22,5.679621594096899e-22,6.367633459464534e-22,8.443460078776098e-35,7.962287382020899e-35,8.926814349801831e-35,1.8630560947985303e-35
206.913808111479,5.9691658027838695e-22,5.629697234292964e-22,6.309946952375841e-22,8.368200726980648e-35,7.892298194618785e-35,8.845943372766575e-35,1.8959616411983825e-35
210.5272272765707,5.915740113868874e-22,5.5796981401368065e-22,6.2526697838171765e-22,8.29330301035006e-35,7.822204236787894e-35,8.765646249280998e-35,1.929592846542396e-35
214.2037490358383,5.862602231838092e-22,5.529590224948518e-22,6.195871762006888e-22,8.218808771501337e-35,7.751957722256406e-35,8.686020843804366e-35,1.963967584643357e-35
217.94447537529857,5.809736942948173e-22,5.479263110907697e-22,6.139517191354567e-22,8.144696682218385e-35,7.681403911855156e-35,8.607017114525897e-35,1.9991041889725237e-35
221.75052752539318,5.757021244946591e-22,5.428519498135589e-22,6.083324662221818e-22,8.070794305083142e-35,7.610266209985467e-35,8.528240551991773e-35,2.035021464660807e-35
225.6230462970633,5.704452507909587e-22,5.377485423748761e-22,6.027301046582654e-22,7.997097953193512e-35,7.538721308655123e-35,8.449700790053666e-35,2.0717387008149026e-35
229.56319242369096,5.65203830690686e-22,5.326304424953428e-22,5.971476715392245e-22,7.923618246074207e-35,7.466970433327291e-35,8.371440405891959e-35,2.109275683156632e-35
233.57214690901213,5.599786042349786e-22,5.2751151138023285e-22,5.915881013591912e-22,7.850365558395642e-35,7.39520790487005e-35,8.293500538313549e-35,2.1476527069939904e-35
237.65111138110728,5.547702940381286e-22,5.224051154510774e-22,5.8605422691232495e-22,7.777350020520494e-35,7.323621107755651e-35,8.215920900388785e-35,2.1868905905326608e-35
241.80130845257204,5.495796053348171e-22,5.1732412754615205e-22,5.805487803332962e-22,7.704581519165876e-35,7.252390506890206e-35,8.138739794038053e-35,2.2270106885368853e-35
246.0239820869775,5.444072260353694e-22,5.122809313810563e-22,5.750743942687393e-22,7.632069698177972e-35,7.181689710146752e-35,8.06199412645443e-35,2.2680349063489095e-35
250.32039797173255,5.392538267888004e-22,5.072874290624658e-22,5.696336031718268e-22,7.55982395941587e-35,7.111685573700885e-35,7.985719428252381e-35,2.309985714276449e-35
254.691843897454,5.341200610534659e-22,5.023550514521256e-22,5.642288447121447e-22,7.48785346374202e-35,7.042538347324057e-35,7.909949873232862e-35,2.3528861623577895e-35
259.13963014396575,5.29006302416034e-22,4.974945607461391e-22,5.588623111973854e-22,7.416163448484942e-35,6.97439890673363e-35,7.834716195457265e-35,2.3967598955145235e-35
263.6650898730358,5.238977885731133e-22,4.926989221158051e-22,5.535264066005675e-22,7.344546960241002e-35,6.907168630345628e-35,7.759911905877362e-35,2.441631169102052e-35
268.26957952797244,5.187915177540777e-22,4.879544143764167e-22,5.482170048778988e-22,7.272961917051071e-35,6.840655160246675e-35,7.685479161297294e-35,2.487524864868337e-35
272.9544792402007,5.136953862158339e-22,4.832534914095399e-22,5.429356918954538e-22,7.201519016900381e-35,6.77475270705874e-35,7.611440194045794e-35,2.5344665073316565e-35
277.7211932429355,5.086170033406118e-22,4.785888823515632e-22,5.376839948915713e-22,7.130324936064997e-35,6.709359340213684e-35,7.537816414546697e-35,2.582482280588317e-35
282.5711502920827,5.035636934511676e-22,4.739535858350432e-22,5.3246338322770695e-22,7.059482354559246e-35,6.644376907222423e-35,7.464628421845172e-35,2.631599045561714e-35
287.50580409448804,4.985424987100479e-22,4.693408652831743e-22,5.272752691810026e-22,6.989089996780623e-35,6.579710967707883e-35,7.3918960147188e-35,2.6818443577042626e-35
292.5266337436645,4.935601830336247e-22,4.647442451905015e-22,5.221210087758835e-22,6.919242686380823e-35,6.515270741264149e-35,7.319638203335759e-35,2.7332464851641377e-35
297.6351441631316,4.886232369528471e-22,4.601575083246704e-22,5.170019026519224e-22,6.85003141440885e-35,6.450969068227665e-35,7.247873221421463e-35,2.785834427429084e-35
302.8328665574946,4.837368582302771e-22,4.555740023094819e-22,5.119181848307922e-22,6.781529048534807e-35,6.386712688633497e-35,7.1766043497364e-35,2.8396379344597624e-35
308.1213588714002,4.788818448825184e-22,4.509768655296385e-22,5.0684904204329015e-22,6.713466395278856e-35,6.322265218728785e-35,7.105539806111627e-35,2.894687526325549e-35
313.5022062565112,4.740537193374067e-22,4.463740691093139e-22,5.017954655057637e-22,6.645780683352887e-35,6.257738406066385e-35,7.034693486454267e-35,2.951014513356018e-35
318.97702154663216,4.692587821199582e-22,4.41782641276995e-22,4.967699611470669e-22,6.578560240104072e-35,6.193370970157047e-35,6.964240711950537e-35,3.0086510168216173e-35
324.5474457411329,4.645030793680131e-22,4.372189397767922e-22,4.917845440829339e-22,6.511889826614184e-35,6.12939223096051e-35,6.894349923055173e-35,3.0676299901574696e-35
330.21514849681756,4.597924075861822e-22,4.3269865885143425e-22,4.868507468415836e-22,6.445850704345373e-35,6.066022206780422e-35,6.825182794806553e-35,3.1279852407446196e-35
335.9818286283781,4.551323191460697e-22,4.28236842039951e-22,4.819796303793731e-22,6.380520712248058e-35,6.003471793675636e-35,6.756894391255646e-35,3.1897514522632983e-35
341.84921461759274,4.505281284765843e-22,4.238479003758089e-22,4.771817976866337e-22,6.315974353543168e-35,5.941943020580708e-35,6.68963335620685e-35,3.252964207633362e-35
347.819065131413,4.459808593898378e-22,4.1953944995033523e-22,4.724642414042406e-22,6.25222598109933e-35,5.881542657826847e-35,6.623497719811085e-35,3.317660012557225e-35
353.8931695490988,4.414723303351873e-22,4.1528544791762834e-22,4.678140687335071e-22,6.189020706929958e-35,5.821905609571172e-35,6.558306737336333e-35,3.3838763196811963e-35
360.073348498562,4.370021842313448e-22,4.110808037925266e-22,4.632253670105083e-22,6.12635352509621e-35,5.762960512070342e-35,6.49397751887772e-35,3.451651553391515e-35
366.3614544020716,4.325732914531817e-22,4.0692512064629563e-22,4.58694499069366e-22,6.064264675514147e-35,5.704701800762351e-35,6.43045907484114e-35,3.5210251352616475e-35
372.7593720314938,4.281883966168146e-22,4.0281800082458776e-22,4.542179490743719e-22,6.00279263508212e-35,5.647123900912789e-35,6.367702116565656e-35,3.592037510168134e-35
379.26901907322497,4.238501216216647e-22,3.987590460936498e-22,4.497923189936403e-22,5.941974160327533e-35,5.590221229664529e-35,6.305659006887493e-35,3.6647301730924334e-35
385.8923467029903,4.195609688550842e-22,3.947478577827481e-22,4.454143253244728e-22,5.881844332332655e-35,5.533988198034399e-35,6.244283714232768e-35,3.739145696626853e-35
392.63134017068353,4.1532332454493426e-22,3.9078403692289723e-22,4.410807960573698e-22,5.822436603734559e-35,5.478419212858018e-35,6.183531770055827e-35,3.8153277592031237e-35
399.48801939541704,4.111394622461407e-22,3.868671843819235e-22,4.367886678660216e-22,5.763782847603304e-35,5.423508678683267e-35,6.123360229445607e-35,3.893321174062537e-35
406.4644395709628,4.0701154644792454e-22,3.829969009959268e-22,4.32534983511276e-22,5.705913408011867e-35,5.369250999613246e-35,6.06372763473174e-35,3.9731719189871884e-35
413.5626917817706,4.029416362890753e-22,3.791727876971699e-22,4.2831688944738485e-22,5.648857152120726e-35,5.315640581099174e-35,6.004593981926411e-35,4.0549271668123814e-35
420.78490362974026,3.9893168936934113e-22,3.7539444563846024e-22,4.241316336193537e-22,5.592641523609916e-35,5.262671831684087e-35,5.945920689845303e-35,4.1386353167406565e-35
428.1332398719391,3.9498356564573527e-22,3.716614763140799e-22,4.199765634406011e-22,5.53729259730152e-35,5.21033916469818e-35,5.887670571756311e-35,4.2243460264785516e-35
435.6099030694608,3.910966220200328e-22,3.6797535484723714e-22,4.1584545305106776e-22,5.482801357572232e-35,5.158663259960893e-35,5.829756347043692e-35,4.312110245217805e-35
443.21713424760856,3.872627158840275e-22,3.6434106993305297e-22,4.1172758058054874e-22,5.429053652826734e-35,5.107714054216353e-35,5.77202770532069e-35,4.4019802474830566e-35
450.9572135676145,3.83480494550732e-22,3.607556794660406e-22,4.0763050110239292e-22,5.376030519684538e-35,5.057450301953734e-35,5.714590561504696e-35,4.494009667869002e-35
458.8324610100845,3.7974937429570167e-22,3.57215656874152e-22,4.0356292767778116e-22,5.323723774886068e-35,5.007822563998869e-35,5.657567064397264e-35,4.5882535366902654e-35
466.84523707037897,3.76068776930337e-22,3.5371759710627056e-22,3.995332269951188e-22,5.272125312779012e-35,4.958783104785062e-35,5.601074506984227e-35,4.684768316568026e-35
474.99794346614124,3.7243812981967036e-22,3.502582130735284e-22,3.9554942648300394e-22,5.221227105567677e-35,4.910285842463755e-35,5.545225426152735e-35,4.7836119399781096e-35
483.2930238571752,3.688568658980464e-22,3.4683433239745745e-22,3.9161922308598085e-22,5.171021203532813e-35,4.862286303316711e-35,5.490127725718929e-35,4.884843847785682e-35
491.73296457790156,3.653244236827555e-22,3.434428944480832e-22,3.8774999358129453e-22,5.121499735222738e-35,4.814741580232914e-35,5.435884821059001e-35,4.988525028792654e-35
500.3202953826004,3.6184024728569484e-22,3.4008094765578337e-22,3.8394880632037902e-22,5.07265490761682e-35,4.767610295023391e-35,5.38259580371365e-35,5.094718060324313e-35
509.05759020366816,3.5840378642310766e-22,3.3674564708132163e-22,3.802224342852473e-22,5.024479006262008e-35,4.720852564355409e-35,5.330355624426208e-35,5.203487149882526e-35
517.9474679231207,3.550146279119074e-22,3.334340433950822e-22,3.7657729556511264e-22,4.976966238725795e-35,4.6744270414427493e-35,5.279254258681684e-35,5.314898177893667e-35
526.9925931575657,3.516854969277568e-22,3.301235563632242e-22,3.730087286214425e-22,4.930294999825395e-35,4.628017172958724e-35,5.22922635615907e-35,5.429018741579918e-35
536.1956770568817,3.484181805202882e-22,3.268126952424625e-22,3.695068951189065e-22,4.884490342290998e-35,4.581602060105319e-35,5.180133992787256e-35,5.545918199983546e-35
545.5594781168514,3.452031448749066e-22,3.2351858576967744e-22,3.660663588897969e-22,4.839418611141557e-35,4.535421789367894e-35,5.131900958683545e-35,5.665667720174558e-35
555.0868030059805,3.4203118977762975e-22,3.2025767852210526e-22,3.6268186746469273e-22,4.7949508281582085e-35,4.4897069821380066e-35,5.084453619239887e-35,5.788340324672722e-35
564.7805074067552,3.3889343672239227e-22,3.1704576158514613e-22,3.5934834484517324e-22,4.750962525160027e-35,4.44467897230399e-35,5.037720813803221e-35,5.914010940115937e-35
574.6434968715973,3.3578131937769335e-22,3.1389798125026535e-22,3.56060884990072e-22,4.707333610355528e-35,4.4005500964157713e-35,4.991633764358979e-35,6.042756447207836e-35
584.6787276937589,3.3268657627415596e-22,3.1082887017167754e-22,3.528147459767705e-22,4.663948265829226e-35,4.357524088414712e-35,4.946125993677989e-35,6.174655731978083e-35
594.8892077934331,3.296012455804013e-22,3.0785238244477655e-22,3.4960534480098566e-22,4.620694874304379e-35,4.3157965713997123e-35,4.901133252414461e-35,6.309789738390053e-35
605.2779976193349,3.2651675844152746e-22,3.049818478698795e-22,3.464283329442558e-22,4.577453308613829e-35,4.2755544164485574e-35,4.856594578490017e-35,6.448241522331241e-35
615.8482110660261,3.234039118553539e-22,3.0221945013925285e-22,3.4328387613878294e-22,4.5338141705398823e-35,4.2368282368425915e-35,4.812512295311947e-35,6.590096307022752e-35
626.6030164072656,3.2027275702048975e-22,2.9954758085155134e-22,3.401755340741894e-22,4.489918368293647e-35,4.1993711796013376e-35,4.7689363063311997e-35,6.735441539885321e-35
637.5456372456507,3.171512422548416e-22,2.969472116973753e-22,3.371062137535529e-22,4.4461577106168314e-35,4.16291648598863e-35,4.7259073649563294e-35,6.884366950899988e-35
648.6793534788508,3.140662550248793e-22,2.943999690652011e-22,3.3407870742673857e-22,4.402909134126534e-35,4.1272065755076457e-35,4.683464615865375e-35,7.0369646125029e-35
660.0075022827095,3.1104364135604364e-22,2.918880972073899e-22,3.3109569645302365e-22,4.360534975430631e-35,4.0919925295235067e-35,4.641645649156173e-35,7.193329001054529e-35
671.5334791115142,3.081082471632048e-22,2.893944323844101e-22,3.281597553782264e-22,4.319383550541356e-35,4.057033728789955e-35,4.600486557503814e-35,7.353557059924617e-35
683.2607387157399,3.052839800204329e-22,2.869023873599712e-22,3.252733562093192e-22,4.2797900208285293e-35,4.022097636085925e-35,4.560021996086638e-35,7.517748264235593e-35
695.1927961775606,3.0259347306703633e-22,2.8439858762900606e-22,3.224385791815268e-22,4.2420716813029973e-35,3.986996753615707e-35,4.52028112781701e-35,7.686004687307792e-35
707.3332279644438,3.0003499966971925e-22,2.8189399351624e-22,3.1965369802293675e-22,4.206204326213942e-35,3.9518847346708385e-35,4.4812397520103615e-35,7.858431068851427e-35
719.6856730011514,2.975751205432911e-22,2.7940101196433627e-22,3.1691513145893444e-22,4.1717191686992014e-35,3.916935512745623e-35,4.4428476626147526e-35,8.035134884951242e-35
732.2538337604534,2.9517944431695574e-22,2.7692985744535763e-22,3.1421947835103964e-22,4.138134074565143e-35,3.882292284989151e-35,4.4050571789149153e-35,8.216226419890898e-35
745.0414773728909,2.92814685473493e-22,2.7449038318947036e-22,3.1156344226776214e-22,4.1049824126297853e-35,3.848093184283914e-35,4.3678220880876445e-35,8.401818839865528e-35
758.0524367559261,2.904486116135996e-22,2.7209209089236646e-22,3.089438277778175e-22,4.0718123154191906e-35,3.8144714153345957e-35,4.3310975932362196e-35,8.592028268632272e-35
771.2906117627992,2.8805002707946993e-22,2.6974414380037412e-22,3.0635753707141587e-22,4.038186449585698e-35,3.781555438108835e-35,4.294840266024099e-35,8.786973865149422e-35
784.7599703514607,2.856058188927008e-22,2.6744984397581535e-22,3.038032188877502e-22,4.0039209836878095e-35,3.7493915443687245e-35,4.259031163064483e-35,8.986777903256911e-35
798.4645497739086,2.8315367592154727e-22,2.6519626865350825e-22,3.0128410440492487e-22,3.9695442796862256e-35,3.717798569280579e-35,4.223715582390388e-35,9.191565853451478e-35
812.4084577862966,2.806980935400135e-22,2.6298159387279537e-22,2.987998470687063e-22,3.9351193584338654e-35,3.6867509426568654e-35,4.188888665642229e-35,9.401466466811748e-35
826.5958738801812,2.782403183226524e-22,2.608050694443979e-22,2.9634978980295304e-22,3.9006636957161633e-35,3.656238147559915e-35,4.1545412012396504e-35,9.616611861129919e-35
841.0310505352605,2.757815657017061e-22,2.58665962303807e-22,2.9393328910474955e-22,3.866194330733082e-35,3.626249907124989e-35,4.12066416788597e-35,9.837137609307746e-35
855.7183144940002,2.7332301981103996e-22,2.565635560708859e-22,2.9154971472054123e-22,3.8317278639112143e-35,3.59677617838632e-35,4.087248730027899e-35,1.0063182830076789e-34
870.6620680585127,2.7086583337809937e-22,2.544971506218647e-22,2.8919844933091584e-22,3.7972804553891213e-35,3.5678071462768895e-35,4.0542862334364805e-35,1.0294890281103738e-34
885.8667904100823,2.684111276621404e-22,2.5246606167335138e-22,2.868788882437641e-22,3.762867824151384e-35,3.5393332177966574e-35,4.021768200905492e-35,1.0532406454543655e-34
901.3370389517429,2.659599924370582e-22,2.504696203779764e-22,2.8459043909558905e-22,3.728505247787875e-35,3.511345016343886e-35,3.989686328064088e-35,1.0775881675105676e-34
917.0774506742931,2.6351348601705587e-22,2.485071729313297e-22,2.823325215607189e-22,3.694207562853611e-35,3.4838333762047705e-35,3.9580324793002447e-35,1.1025470200697006e-34
933.0927435461664,2.610726353234251e-22,2.4657808018985473e-22,2.801045670682253e-22,3.6599891658049543e-35,3.456789337196681e-35,3.9267986837922195e-35,1.1281330325713116e-34
949.387717927582,2.5863843599072635e-22,2.446817172993292e-22,2.779060185262868e-22,3.6258640144881565e-35,3.4302041394598153e-35,3.8959771316443936e-35,1.1543624487043933e-34
965.9672580093833,2.562118525106058e-22,2.428174733336639e-22,2.7573633005382905e-22,3.591845630155535e-35,3.404069218393501e-35,3.865560170125123e-35,1.181251937286716e-34
982.836333277002,2.537938184115464e-22,2.4098475094367134e-22,2.7359496671920387e-22,3.5579470999854135e-35,3.3783761997322723e-35,3.835540300003266e-35,1.2088186034302193e-34
1000.0,2.513852364728158e-22,2.3918296601551545e-22,2.714814042857351e-22,3.524181080081463e-35,3.353116894757656e-35,3.805910171980982e-35,1.23708e-34
