T_keV,Pdt_per_ne2_Wm3_adopted,Pdt_per_ne2_Wm3_low,Pdt_per_ne2_Wm3_high,Pdd_fullboost_inDT_per_ne2_Wm3_adopted,Ptotal_dt_plus_fullboostdd_per_ne2_Wm3_adopted,Pdd_fullboost_inDT_per_ne2_Wm3_low,Ptotal_dt_plus_fullboostdd_per_ne2_Wm3_low,Pdd_fullboost_inDT_per_ne2_Wm3_high,Ptotal_dt_plus_fullboostdd_per_ne2_Wm3_high,Pbrem_per_ne2_Wm3
25.913963014396582,8.096960950757329e-35,7.536895106372017e-35,8.679881455457881e-35,2.1320029215618705e-36,8.310161242913515e-35,2.016118621322181e-36,7.738506968504234e-35,2.2537460774425857e-36,8.90525606320214e-35,3.696095121289738e-36
26.366508987303583,8.234982559878963e-35,7.664475273923121e-35,8.82412213721373e-35,2.1922070941687492e-36,8.454203269295838e-35,2.0733104236080427e-36,7.871806316283925e-35,2.3168422583600098e-36,9.055806363049731e-35,3.735828874409476e-36
26.826957952797247,8.372584620621945e-35,7.790861856649991e-35,8.967067813701986e-35,2.2541113312373337e-36,8.597995753745678e-35,2.1321246017869608e-36,8.004074316828687e-35,2.3817048885177104e-36,9.205238302553757e-35,3.776108024861208e-36
27.29544792402006,8.509432431524464e-35,7.916028980554406e-35,9.108629386121839e-35,2.3177636397255032e-36,8.741208795497015e-35,2.1926071782507663e-36,8.135289698379482e-35,2.448383421668326e-36,9.353467728288672e-35,3.816942574941458e-36
27.772119324293552,8.645175086834071e-35,8.039956858800042e-35,9.24872041372822e-35,2.38321338222668e-36,8.883496425056739e-35,2.25480548092149e-36,8.265437406892191e-35,2.5169286960783453e-36,9.500413283336055e-35,3.8583427523092765e-36
28.257115029208283,8.779445895333054e-35,8.162631825263739e-35,9.387257248500112e-35,2.450511315250847e-36,9.024497026858138e-35,2.318768180285601e-36,8.394508643292299e-35,2.587392973289257e-36,9.645996545829037e-35,3.900319015586798e-36
28.7505804094488,8.911862936825063e-35,8.28404635395329e-35,9.524159161524667e-35,2.519709628586362e-36,9.163833899683699e-35,2.384545327478791e-36,8.522500886701168e-35,2.659829977963883e-36,9.790142159321056e-35,3.9428820601042894e-36
29.25266337436645,9.042029763612135e-35,8.404199065233807e-35,9.659348460905528e-35,2.5908619857733293e-36,9.301115962189467e-35,2.4521883934515103e-36,8.649417904578958e-35,2.7342949388478233e-36,9.93277795479031e-35,3.986042823793456e-36
29.76351441631318,9.169536253613883e-35,8.523094719859681e-35,9.792750601037175e-35,2.6640235657198656e-36,9.43593861018587e-35,2.5217503092449322e-36,8.775269750784174e-35,2.8108446308783058e-36,1.0073835064125005e-34,4.029812493232908e-36
30.283286655749457,9.293988080520312e-35,8.640769225349854e-35,9.924322325914604e-35,2.7384168357693732e-36,9.567829764097249e-35,2.5925029095009206e-36,8.900019516299945e-35,2.8886711461438415e-36,1.0213189440528987e-34,4.074202509849726e-36
30.812135887140023,9.415775126692346e-35,8.757745419829083e-35,1.0054611202757431e-34,2.8120862785123346e-36,9.696983754543578e-35,2.6626124890618937e-36,9.024006668735272e-35,2.9657444317518867e-36,1.035118564593262e-34,4.119224576281234e-36
31.35022062565114,9.535189917608201e-35,8.873898753552834e-35,1.0183564492700351e-34,2.8877375914815666e-36,9.823963676756358e-35,2.734618056136787e-36,9.147360559166512e-35,3.044874127056205e-36,1.0488051905405973e-34,4.164890662901176e-36
31.89770215466321,9.652275876735215e-35,8.988774845061202e-35,1.0310785252045836e-34,2.9654240913502324e-36,9.94881828587024e-35,2.808570884298752e-36,9.269631933491077e-35,3.1261150995872176e-36,1.0623396762004557e-34,4.211213014514556e-36
32.454744574113306,9.76708618306817e-35,9.101899841471785e-35,1.0435861910303596e-34,3.045200529127212e-36,1.007160623598089e-34,2.8845236337223895e-36,9.390352204844024e-35,3.209523680808237e-36,1.0756814278384418e-34,4.258204157225608e-36
33.02151484968176,9.879683558231326e-35,9.212781192311858e-35,1.0558368999122862e-34,3.12712312874428e-36,1.0192395871105754e-34,2.9625303886821745e-36,9.509034231180075e-35,3.295157705175093e-36,1.0887884769640371e-34,4.3058769054833706e-36
33.59818286283781,9.990140043230111e-35,9.320908672112058e-35,1.0677868038505332e-34,3.211249626680577e-36,1.0311265005898169e-34,3.0426466960644864e-36,9.625173341718506e-35,3.383076550237599e-36,1.1016175693529092e-34,4.354244369309547e-36
34.18492146175929,1.009853676778526e-34,9.425755664127696e-35,1.0793908586146482e-34,3.297639312653872e-36,1.0428300699050646e-34,3.124929604921368e-36,9.738248624619833e-35,3.4733411778115097e-36,1.1141242703927634e-34,4.403319961713427e-36
34.7819065131413,1.0205134157444159e-34,9.527084133117774e-35,1.0906329680594202e-34,3.3842473256561926e-36,1.0543558890009778e-34,3.2075240281803394e-36,9.847836535935807e-35,3.563947258897075e-36,1.126272440648391e-34,4.4531174062987e-36
35.38931695490988,1.0310672304135095e-34,9.626117862943587e-35,1.10163573561088e-34,3.4711470038209265e-36,1.0657787004517187e-34,3.2904990436523994e-36,9.955167767308828e-35,3.654970749210752e-36,1.1381854431029874e-34,4.503650745067283e-36
36.007334849856186,1.0414639431318774e-34,9.722809890384055e-35,1.112386615930831e-34,3.5602780656105176e-36,1.0770667237879825e-34,3.375620528841375e-36,1.0060371943268192e-34,3.748318986549852e-36,1.1498698057963296e-34,4.554934346425226e-36
36.63614544020716,1.0516326220936172e-34,9.81686096945542e-35,1.1228471948491575e-34,3.651697807818196e-36,1.0881496001717992e-34,3.46294401048878e-36,1.0163155370504298e-34,3.844051345134299e-36,1.1612877083005005e-34,4.606982913396044e-36
37.2759372031494,1.0614999670932155e-34,9.90796573762101e-35,1.1329781760994126e-34,3.745464998486725e-36,1.0989546170780828e-34,3.55252645175024e-36,1.0263218382796034e-34,3.942228715606215e-36,1.1724004632554747e-34,4.659811492046863e-36
37.926901907322495,1.0709904859065511e-34,9.995813478602663e-35,1.142739478741681e-34,3.841639914686935e-36,1.1094068850534205e-34,3.644426289353731e-36,1.0360256107538035e-34,4.0429135437594604e-36,1.1831686141792758e-34,4.7134354801329794e-36
38.58923467029903,1.0800267219603626e-34,1.0080088968500214e-34,1.1520903472255266e-34,3.940284381266032e-36,1.119429565773023e-34,3.738703471719052e-36,1.0453959315672119e-34,4.1461698702583285e-36,1.1935520459281098e-34,4.76787063596656e-36
39.26313401706837,1.0886086694144184e-34,1.0160948327902166e-34,1.1610607173885602e-34,4.038935100131889e-36,1.1289980204157372e-34,3.8329708605757594e-36,1.0544245413959743e-34,4.249279093733698e-36,1.2035535083258972e-34,4.823133087515288e-36
39.9488019395417,1.0968967862939218e-34,1.0239358652084921e-34,1.1697909529823864e-34,4.1390391519495435e-36,1.1382871778134172e-34,3.92862981816556e-36,1.0632221633901477e-34,4.353832547126678e-36,1.2133292784536532e-34,4.8792393417370594e-36
40.64644395709628,1.1048728497520163e-34,1.0315055695426854e-34,1.1782250124935575e-34,4.241624259030994e-36,1.1472890923423263e-34,4.02667612397689e-36,1.0717723307824543e-34,4.460958536795947e-36,1.2228345978615169e-34,4.9362062941568666e-36
41.35626917817708,1.1125067183379463e-34,1.0387695823152074e-34,1.1862939959107306e-34,4.3467519137444605e-36,1.1559742374753908e-34,4.127169358750272e-36,1.0800412759027102e-34,4.5707203599608957e-36,1.2320011995103395e-34,4.994051238692179e-36
42.07849036297403,1.119767934122486e-34,1.0456930228358035e-34,1.1939276279899374e-34,4.4544851325321935e-36,1.164312785447808e-34,4.230170590175055e-36,1.087994728737554e-34,4.683182871268418e-36,1.2407594567026217e-34,5.0527918777334246e-36
42.81332398719393,1.1266258090970534e-34,1.052240591590636e-34,1.201054482480005e-34,4.564888493683853e-36,1.1722746940338919e-34,4.335742409999011e-36,1.0955980156906262e-34,4.798412521112794e-36,1.249038607691133e-34,5.1124463324861326e-36
43.56099030694608,1.1331480768134462e-34,1.0584699605364542e-34,1.2077241611213163e-34,4.674894766797346e-36,1.1798970244814197e-34,4.441178354393894e-36,1.1028817440803932e-34,4.912920281761721e-36,1.2568533639389336e-34,5.173033153581709e-36
44.32171342476086,1.1396500690399395e-34,1.0646769604288198e-34,1.2143173166436638e-34,4.78568696234169e-36,1.1875069386633564e-34,4.5475287518952984e-36,1.1101522479477728e-34,5.028043952316094e-36,1.2645977561668248e-34,5.234571331963783e-36
45.095721356761466,1.1461005089341339e-34,1.0708340979147004e-34,1.220816421577236e-34,4.8991048663150436e-36,1.1950915575972842e-34,4.6564258624863e-36,1.1173983565395634e-34,5.145865297321062e-36,1.2722750745504467e-34,5.297080310057417e-36
45.883246101008446,1.152432585765431e-34,1.076880472951979e-34,1.2271618698549062e-34,5.0152107064285044e-36,1.202584692829716e-34,4.76793067087151e-36,1.124559779660694e-34,5.2664475309480127e-36,1.2798263451643863e-34,5.360579993228541e-36
46.6845237070379,1.1585780738961766e-34,1.082753869990455e-34,1.2332929063637262e-34,5.1340681851527526e-36,1.2099187557477042e-34,4.88210562212162e-36,1.1315749262116712e-34,5.389855348655755e-36,1.2871914598502838e-34,5.425090761541236e-36
47.4997943466141,1.1644674217822643e-34,1.088390838729539e-34,1.239147716250041e-34,5.255742514668649e-36,1.2170248469289508e-34,4.999014656644585e-36,1.1383809852959849e-34,5.51615496190164e-36,1.2943092658690573e-34,5.490633481820697e-36
48.32930238571752,1.1700298819726131e-34,1.0937268113673678e-34,1.2446635446221812e-34,5.380300452646625e-36,1.2238328864990794e-34,5.1187232459929805e-36,1.1449140438272976e-34,5.645414133665185e-36,1.301117685958833e-34,5.557229520029811e-36
49.17329645779018,1.1751936832234854e-34,1.0986962573576999e-34,1.249776847343069e-34,5.5078103388735005e-36,1.2302717866122204e-34,5.2412984295301265e-36,1.151109241653001e-34,5.7777022148049866e-36,1.307553869491119e-34,5.6249007539676614e-36
50.03202953826004,1.1798862455949102e-34,1.1032328764721154e-34,1.2544234734200631e-34,5.638342132748228e-36,1.2362696669223925e-34,5.366808851972888e-36,1.1569009649918442e-34,5.913090181267064e-36,1.3135543752327337e-34,5.693669586298331e-36
50.905759020366816,1.1840344390772616e-34,1.1072698306857188e-34,1.2585388792718127e-34,5.7719674516653664e-36,1.2417541135939153e-34,5.495324801834863e-36,1.1622230787040675e-34,6.051650672165643e-36,1.3190553859934691e-34,5.763558957918676e-36
51.7947467923121,1.1875689611368222e-34,1.1107432982138495e-34,1.2620622984016802e-34,5.90801681596614e-36,1.2466491292964836e-34,5.6263422812614096e-36,1.1670067210264635e-34,6.19265014828675e-36,1.3239887998845476e-34,5.8345923616739806e-36
52.69925931575656,1.1908803212984142e-34,1.11396454740039e-34,1.2653736485098056e-34,6.040524530389744e-36,1.2512855666023116e-34,5.755248647334153e-36,1.1715170338737316e-34,6.32959718691102e-36,1.3286696203789158e-34,5.906793856430568e-36
53.61956770568817,1.194188569249247e-34,1.1171229382510611e-34,1.268682020420257e-34,6.17600418868702e-36,1.2559486111361172e-34,5.887108415525611e-36,1.1759940224063172e-34,6.469572733676211e-36,1.3333777477570193e-34,5.980188081514764e-36
54.55594781168517,1.197386889495956e-34,1.1201477698800072e-34,1.271880464681632e-34,6.314522446980042e-36,1.2605321139657563e-34,6.021989251881613e-36,1.1803676623988232e-34,6.612643762367602e-36,1.3380069023053078e-34,6.054800271527804e-36
55.50868030059805,1.200367346450687e-34,1.1229676196586182e-34,1.2748609758758023e-34,6.456147456385001e-36,1.2649288210145372e-34,6.159960372759759e-36,1.1845672233862159e-34,6.758878727858866e-36,1.342449763154391e-34,6.130656271546521e-36
56.47805074067555,1.203021031613591e-34,1.1255104503183512e-34,1.2775146313304983e-34,6.600948896542621e-36,1.2690305205790173e-34,6.301092580348549e-36,1.1885213761218367e-34,6.908347598865075e-36,1.346598107319149e-34,6.207782552719976e-36
57.46434968715974,1.2052383087628503e-34,1.1277037628437522e-34,1.279731822181021e-34,6.74899800990061e-36,1.2727282888618564e-34,6.445458299001298e-36,1.1921583458337653e-34,7.061121891421129e-36,1.3503430410952324e-34,6.286206228272354e-36
58.46787276937589,1.2069091581577514e-34,1.1294747955629854e-34,1.2814025776755567e-34,6.900367636765007e-36,1.2759128345254014e-34,6.593131612401633e-36,1.1954061116870017e-34,7.217274703099448e-36,1.3535753247065512e-34,6.365955069922836e-36
59.48892077934334,1.2079236200181095e-34,1.130750769530766e-34,1.282416982959131e-34,7.055132251137806e-36,1.2784749425294876e-34,6.744188301580431e-36,1.1981926525465702e-34,7.376880747984895e-36,1.35618579043898e-34,6.447057524733332e-36
60.52779976193349,1.2081890691562792e-34,1.131470698452503e-34,1.2826805602121283e-34,7.212055619633113e-36,1.2803096253526104e-34,6.897446378003742e-36,1.2004451622325403e-34,7.53864500395138e-36,1.3580670102516421e-34,6.529542732395338e-36
61.58482110660261,1.2081890691562792e-34,1.1319675554981695e-34,1.2826154968959791e-34,7.367012977200274e-36,1.281859198928282e-34,7.048948153174171e-36,1.2024570370299111e-34,7.698256550405196e-36,1.359598062400031e-34,6.61344054296739e-36
62.66030164072653,1.2081890691562792e-34,1.1324172970000355e-34,1.2824625997656542e-34,7.525299729870783e-36,1.283442066454987e-34,7.203777650898993e-36,1.2044550735090255e-34,7.861247463541893e-36,1.361075074401073e-34,6.698781535075006e-36
63.75456372456507,1.2081890691562792e-34,1.1328120247508202e-34,1.2822288240412974e-34,7.686987412626199e-36,1.2850589432825411e-34,7.362007964297985e-36,1.2064321043938e-34,8.027689292816834e-36,1.3625057169694658e-34,6.785597034585132e-36
64.86793534788511,1.2081890691562792e-34,1.1331438369243767e-34,1.281921136106411e-34,7.852149097440434e-36,1.2867105601306835e-34,7.523713791974575e-36,1.2083809748441224e-34,8.197655102561772e-36,1.3638976871320287e-34,6.873919133767668e-36
66.00075022827095,1.2081890691562792e-34,1.1334048321734384e-34,1.2815465093161866e-34,8.020859426302907e-36,1.2883976634193084e-34,7.688971473280145e-36,1.2102945469062398e-34,8.371219504059533e-36,1.365258704356782e-34,6.963780710956753e-36
67.15334791115141,1.2081890691562792e-34,1.1335871142754395e-34,1.2811119201809632e-34,8.193194644951814e-36,1.2901210156057974e-34,7.857859024352906e-36,1.2121657045189685e-34,8.548458688295679e-36,1.36659650706392e-34,7.055215450724973e-36
68.32607387157402,1.2081890691562792e-34,1.1336827973247271e-34,1.2806243449263691e-34,8.369232637332234e-36,1.2918813955296015e-34,8.030456174948371e-36,1.2139873590742108e-34,8.729450459405774e-36,1.3679188495204268e-34,7.148257864583924e-36
69.51927961775606,1.2080693114240163e-34,1.1335976437629215e-34,1.2800147714332767e-34,8.545373875990974e-36,1.293523050183926e-34,8.205505520858613e-36,1.2156526989715077e-34,8.909768873550466e-36,1.3691124601687812e-34,7.242943312224937e-36
70.73332279644438,1.2071368813836151e-34,1.1328325458873694e-34,1.2788441831413752e-34,8.721224694476243e-36,1.2943491283283775e-34,8.382914374960635e-36,1.2166616896369757e-34,9.088918880752073e-36,1.369733371948896e-34,7.339308023314186e-36
71.96856730011518,1.2054456248719715e-34,1.1314405266079794e-34,1.2771370090979524e-34,8.900694255782124e-36,1.2944525674297928e-34,8.564158934423378e-36,1.2170821159522132e-34,9.271671082975177e-36,1.3698537199277042e-34,7.437389119856649e-36
73.22538337604533,1.2031944444662439e-34,1.1295802694833775e-34,1.2750087516855215e-34,9.083857028140626e-36,1.29403301474765e-34,8.749322129919546e-36,1.2170734907825729e-34,9.458097910074682e-36,1.3695897307862682e-34,7.537224639143889e-36
74.50414773728913,1.2005817729643511e-34,1.1274101610337574e-34,1.2725746581775263e-34,9.270789012227484e-36,1.293289663086626e-34,8.938488685141859e-36,1.216795047885176e-34,9.64827324826257e-36,1.369057390660152e-34,7.638853557300999e-36
75.8052436755926,1.1978048190216899e-34,1.1250877488685911e-34,1.2699493950176031e-34,9.461567772696486e-36,1.2924204967486548e-34,9.131745155569258e-36,1.2164052004242836e-34,9.842272469391534e-36,1.3683721197115184e-34,7.742315813448398e-36
77.12906117627992,1.1950591373093482e-34,1.1227694202315974e-34,1.2672468254120526e-34,9.656272470364214e-36,1.2916218620129904e-34,9.329179968072036e-36,1.2160612199123177e-34,1.0040172460827458e-35,1.3676485500203272e-34,7.847652334494602e-36
78.47599703514611,1.192377316278472e-34,1.12046917807763e-34,1.2644328222514626e-34,9.85242937979421e-36,1.2909016100764142e-34,9.518618382000427e-36,1.2156553618976342e-34,1.0240627736102701e-35,1.3668390996124896e-34,7.954905060576589e-36
79.84645497739086,1.1893844790490511e-34,1.117854387059776e-34,1.261154884643416e-34,1.0051350671664773e-35,1.2898979857656988e-34,9.706048759195823e-36,1.2149148746517344e-34,1.0444405106472137e-35,1.3655989357081374e-34,8.064116971164705e-36
81.24084577862966,1.186093704883744e-34,1.114942824463639e-34,1.2574719331087491e-34,1.0254288199413221e-35,1.2886365868778763e-34,9.897169813429187e-36,1.213914522597931e-34,1.0652237425204578e-35,1.3639943073607948e-34,8.175332111849535e-36
82.65958738801808,1.1825507124940719e-34,1.111781198119195e-34,1.2534742188317887e-34,1.0461323051144848e-35,1.2871639430055204e-34,1.0092054217536169e-35,1.2127017402945567e-34,1.0864205381368678e-35,1.3621162726454755e-34,8.288595621828733e-36
84.10310505352605,1.178800883735758e-34,1.1084159013172662e-34,1.2492511736027208e-34,1.06725379521394e-35,1.285526263257152e-34,1.0290776075347603e-35,1.2113236620707424e-34,1.1080391269657734e-35,1.360055086299298e-34,8.403953762112049e-36
85.57183144940007,1.1748891776298547e-34,1.1048929202211603e-34,1.2448912201281794e-34,1.088801729790676e-35,1.2837693506089224e-34,1.0493410949867113e-35,1.2098270297198314e-34,1.1300879022340617e-35,1.3579000103515857e-34,8.521453944463551e-36
87.06620680585127,1.17083611689182e-34,1.1012300032998388e-34,1.2404437818733723e-34,1.110029687050008e-35,1.2818390855968207e-34,1.0698253648019654e-35,1.2082125397800353e-34,1.1518947757796927e-35,1.3556332594513415e-34,8.641144761100258e-36
88.58667904100822,1.1665738976147092e-34,1.0973451363022404e-34,1.2358061704164183e-34,1.1311485532753091e-35,1.2796887529422402e-34,1.0905860082614278e-35,1.2064037371283832e-34,1.1736510616586669e-35,1.353171276582285e-34,8.763076015167144e-36
90.13370389517434,1.1621084601785526e-34,1.093245112167248e-34,1.2309765534246475e-34,1.1526692164217606e-35,1.2773753818207286e-34,1.1117495252468419e-35,1.2044200646919322e-34,1.1958182669941553e-35,1.350558380124063e-34,8.887298752008857e-36
91.70774506742931,1.1574559552624735e-34,1.0889487282714434e-34,1.225968535432482e-34,1.174599320875388e-35,1.2749158873500124e-34,1.1333237337758654e-35,1.20228110164903e-34,1.2184041529822346e-35,1.3478089507307056e-34,9.013865291259024e-36
93.30927435461663,1.1526324077730606e-34,1.0844746365663302e-34,1.220795618065802e-34,1.196946656460458e-35,1.2723270734191064e-34,1.1553166035798479e-35,1.200006296924315e-34,1.2414166274076596e-35,1.344937280806568e-34,9.142829259768702e-36
94.93877179275825,1.1476536937579121e-34,1.0798413134895168e-34,1.215471182633534e-34,1.2197191612065145e-35,1.2696256098785636e-34,1.1777362590477834e-35,1.1976149393942952e-34,1.2648637474125989e-35,1.3419575573747939e-34,9.274245625395969e-36
96.59672580093832,1.1425355194181623e-34,1.0750670329223355e-34,1.21000847410888e-34,1.2429249241680564e-35,1.266828011834968e-34,1.2005909822276717e-35,1.1951261311451027e-34,1.2887537223176696e-35,1.338883846340647e-34,9.408170731679164e-36
98.28363332770026,1.137293402203102e-34,1.0701698421669751e-34,1.204420586491042e-34,1.2665721882978624e-35,1.263950621032888e-34,1.2238892158859377e-35,1.1925587637555688e-34,1.3130949164960458e-35,1.3357300781406467e-34,9.544662333417169e-36
100.0,1.1319426539627774e-34,1.0651675409050056e-34,1.1987204495338111e-34,1.2906693533749839e-35,1.2610095893002758e-34,1.2476395666262122e-35,1.1899314975676269e-34,1.3378958523021644e-35,1.3325100347640276e-34,9.683779633180424e-36
101.74634027476064,1.1264983661282421e-34,1.0600776630891199e-34,1.192920816823637e-34,1.3152249789884402e-35,1.2580208640270863e-34,1.2718508080688396e-35,1.1872627438960038e-34,1.3631652130554082e-35,1.329237338129178e-34,9.825583318777089e-36
103.52317759307378,1.1209753968834304e-34,1.0549174617112655e-34,1.1870342551862174e-34,1.340247787577685e-35,1.2550001756411988e-34,1.296531884091779e-35,1.1845706501204435e-34,1.388911846080488e-35,1.3259254397942661e-34,9.970135601699569e-36
105.3310445370937,1.1153883602877187e-34,1.0497038963828823e-34,1.1810731353975295e-34,1.3657466675309142e-35,1.2519630270408101e-34,1.3216919121347298e-35,1.1818730875963552e-34,1.4151447658049194e-35,1.3225876119780214e-34,1.0117500256577016e-35
107.17048298967104,1.1097516173041641e-34,1.0444536236570206e-34,1.1750496241725114e-34,1.391730676342326e-35,1.2489246849383966e-34,1.3473401865670373e-35,1.1791876423137244e-34,1.441873156915226e-35,1.319236939864034e-34,1.0267742661660259e-35
109.04204429677526,1.1040365044933862e-34,1.039138493139174e-34,1.1689345270694832e-34,1.4172401316085904e-35,1.2457605176542452e-34,1.3722056560668135e-35,1.1763590587458554e-34,1.467406710300928e-35,1.315675198099576e-34,1.0420929840366386e-35
110.94628943275218,1.098137842491554e-34,1.0336493766540564e-34,1.1626263287519284e-34,1.4428070372862225e-35,1.2424185462201761e-34,1.3969880323752866e-35,1.173348179891585e-34,1.492673673598527e-35,1.3118936961117811e-34,1.0577130503910579e-35
112.88378916846884,1.092066460626479e-34,1.027996483332058e-34,1.1561364605617932e-34,1.4688351680247206e-35,1.238949977428951e-34,1.4222179845793843e-35,1.1702182817899966e-34,1.5183757033503247e-35,1.3079740308968258e-34,1.0736415095054052e-35
114.8551242423938,1.085840404045094e-34,1.0221975042993796e-34,1.1494833229133535e-34,1.495332844289566e-35,1.2353736884740507e-34,1.4479035960113842e-35,1.166987863900518e-34,1.544520290872817e-35,1.3039353520006352e-34,1.0898855832997136e-35
116.86088553466509,1.07947744588438e-34,1.0162698623092146e-34,1.1426850408826896e-34,1.522308536646837e-35,1.2317082995490636e-34,1.4740530959905615e-35,1.1636751719082707e-34,1.5711150564739058e-35,1.2997965465300802e-34,1.1064526759447701e-35
118.901674244199,1.0729950651051242e-34,1.0102306899139139e-34,1.1357594416983968e-34,1.5497708684709634e-35,1.2279721519522204e-34,1.5006748624597483e-35,1.1602981761598887e-34,1.5981677516739492e-35,1.2955762168657917e-34,1.1233503785895916e-35
120.97810206889012,1.0664104270865663e-34,1.004096810465017e-34,1.128724034935419e-34,1.5777286187014788e-35,1.224183288956714e-34,1.5277774246695144e-35,1.1568745529319684e-34,1.6256862614650824e-35,1.2912926610819272e-34,1.1405864742126732e-35
123.09079138896018,1.059740366921609e-34,9.978847218777248e-35,1.1215959953543878e-34,1.6061907246492513e-35,1.2203594393865342e-34,1.5553694659108214e-35,1.1534216684688069e-34,1.6536786066094388e-35,1.2869638560153317e-34,1.1581689426002938e-35
125.24037545350733,1.053001375344687e-34,9.91610583088721e-35,1.1143921483214876e-34,1.6351662848535924e-35,1.2165180038300464e-34,1.5834598262970302e-35,1.149956565718424e-34,1.6821529459769458e-35,1.2826074429191823e-34,1.1761059654551892e-35
127.42749857031336,1.0462095872179234e-34,9.852902031298216e-35,1.1071289577376567e-34,1.6646645619907526e-35,1.2126760434169987e-34,1.6120575055961544e-35,1.146495953689437e-34,1.711117578923371e-35,1.2782407156299938e-34,1.1944059316390324e-35
129.65281629896677,1.039378120292186e-34,9.789369833048764e-35,1.0998192469944335e-34,1.69424236770412e-35,1.208802357062598e-34,1.6409695923011934e-35,1.1430339425349957e-34,1.7402901762912284e-35,1.2738482646235563e-34,1.2130774425522347e-35
131.91699564735717,1.032414744312003e-34,9.724808182832618e-35,1.0923481377937195e-34,1.7221783579945613e-35,1.204632580111459e-34,1.6694320307058908e-35,1.1394240213538508e-34,1.7685683653242288e-35,1.2692049743261424e-34,1.232129317654672e-35
134.2207152716012,1.0252901133469202e-34,9.658944341582398e-35,1.0846841956548332e-34,1.7505749786932796e-35,1.200347611216248e-34,1.6983881469969962e-35,1.1357332488579395e-34,1.797306050127463e-35,1.2644148006675795e-34,1.2515706001310337e-35
136.56466567946097,1.0180348864308351e-34,9.591960701907705e-35,1.0768708277831446e-34,1.7794398250338507e-35,1.1959788689342201e-34,1.72784650396349e-35,1.1319807205871196e-34,1.8265106971041947e-35,1.2595218974935642e-34,1.2714105627046084e-35
138.94954943731375,1.0106790150566095e-34,9.524035848428548e-35,1.0689503889019991e-34,1.808780617486104e-35,1.19155707680522e-34,1.7578158129150764e-35,1.1281851661343625e-34,1.8561898939801904e-35,1.254569378300018e-34,1.2916587136033952e-35
141.376081380736,1.0032517105346239e-34,9.455344377064831e-35,1.0609641324564352e-34,1.8386052038208814e-35,1.187112230916712e-34,1.788304936258176e-35,1.1243649313323006e-34,1.886351351775107e-35,1.2495992676339459e-34,1.3123248026825357e-35
143.8449888287663,9.95781419857154e-35,9.386056746049485e-35,1.0529521779437967e-34,1.8689215612093168e-35,1.1826735759780857e-34,1.8193228901165938e-35,1.1205379636166079e-34,1.9170029068059074e-35,1.2446524686243874e-34,1.3334188277071978e-35
146.357011801908,9.882958097333327e-35,9.316339157616371e-35,1.0449534936823241e-34,1.8997377983562428e-35,1.178269589568957e-34,1.8508788469979058e-35,1.1167218004614276e-34,1.9481525227228315e-35,1.2397687459546073e-34,1.3549510408000988e-35
148.91290324394086,9.80821758443695e-35,9.246353469250686e-35,1.037005894302004e-34,1.9310621576692698e-35,1.173927974210622e-34,1.8829821385058306e-35,1.1129335607756517e-34,1.979808292578452e-35,1.2349867235598493e-34,1.3769319550580192e-35
151.5134292476053,9.733816461180415e-35,9.176208078042152e-35,1.029143369814371e-34,1.9626915849554742e-35,1.1696508046135889e-34,1.9148687303808622e-35,1.1091076808423014e-34,2.0117366923429587e-35,1.2303170390486668e-34,1.399372351341726e-35
154.15936928422718,9.659250020515394e-35,9.105166249229524e-35,1.0213358443453403e-34,1.9942618630080759e-35,1.1653511883523471e-34,1.9451835402218074e-35,1.1050349789451331e-34,2.0435202002973796e-35,1.2256878643750781e-34,1.4222832852438717e-35
156.85151643735475,9.584314748020191e-35,9.033158189190959e-35,1.0135491914433711e-34,2.026339955158398e-35,1.1610654703178589e-34,1.9759782720966304e-35,1.1009136461287589e-34,2.0758058571571385e-35,1.221129777159085e-34,1.4456760942395595e-35
159.5906776404731,9.509055761502591e-35,8.960473635893583e-35,1.0057643195571432e-34,2.0589340296955334e-35,1.1567989791198124e-34,2.0072605237821206e-35,1.0967734159675704e-34,2.1086015963927133e-35,1.2166244791964145e-34,1.4695624050243368e-35
162.3776739188721,9.433517267139153e-35,8.88739408075699e-35,9.979627348420851e-35,2.092052386297101e-35,1.1525569653436254e-34,2.0390380133375476e-35,1.0926432094094538e-34,2.1419154768159008e-35,1.2121542825236752e-34,1.4939541410445934e-35
165.213340635737,9.357742544888925e-35,8.814192602672734e-35,9.901265423505226e-35,2.1257034581426585e-35,1.1483446003031583e-34,2.071318581008851e-35,1.0885511183681584e-34,2.1757556845598818e-35,1.2077021108065108e-34,1.5188635302253702e-35
168.09852774253636,9.281773935713212e-35,8.741133787489791e-35,9.822384505009023e-35,2.1598958140611063e-35,1.1441669749774318e-34,2.1041101911631465e-35,1.0845243978652938e-34,2.2101305350909153e-35,1.2032515040099938e-34,1.5443031129007988e-35
171.03410003378394,9.205652830553287e-35,8.668473728688662e-35,9.742817786238375e-35,2.1946381607126336e-35,1.1400290991265922e-34,2.13742093425352e-35,1.0805894662942183e-34,2.2450484752516423e-35,1.1987866261490017e-34,1.5702857499524955e-35
174.0209374062485,9.129407815408744e-35,8.596416310719516e-35,9.662447947837328e-35,2.2285541027380246e-35,1.1357961918146768e-34,2.1705444194592014e-35,1.0766960730178719e-34,2.2791836643572543e-35,1.1941631612194583e-34,1.5968246311613513e-35
